"8" ,1 ,"1.1,1.2" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,575 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"YES" ,"305402" ,"NP" ,147 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"YES" ,"305402" ,"NP" ,7 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"YES" ,"305402" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"YES" ,"305402" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"YES" ,"305402" ,"NP" ,155 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"NO" ,"305401" ,"NP" ,35 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"NO" ,"305401" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"NO" ,"305401" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"NO" ,"305401" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-ROTH" ,"305400" ,"NP" ,"NO" ,"305401" ,"NP" ,36 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,575 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,150 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,7 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"YES" ,"305302" ,"NP" ,158 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,32 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-DAVIS" ,"305300" ,"NP" ,"NO" ,"305301" ,"NP" ,33 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"Registered Voters" ,"" ,"NP" ,575 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,143 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,6 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"YES" ,"305252" ,"NP" ,150 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,34 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,2 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"COURTAPPEALS-VOROS" ,"305250" ,"NP" ,"NO" ,"305251" ,"NP" ,36 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"Registered Voters" ,"" ,"NP" ,575 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"YES" ,"306952" ,"NP" ,154 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"YES" ,"306952" ,"NP" ,8 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"YES" ,"306952" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"YES" ,"306952" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"YES" ,"306952" ,"NP" ,163 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"NO" ,"306951" ,"NP" ,27 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"NO" ,"306951" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"NO" ,"306951" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"NO" ,"306951" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-MANLEY" ,"306950" ,"NP" ,"NO" ,"306951" ,"NP" ,27 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,575 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"YES" ,"307002" ,"NP" ,159 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"YES" ,"307002" ,"NP" ,8 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"YES" ,"307002" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"YES" ,"307002" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"YES" ,"307002" ,"NP" ,169 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"NO" ,"307001" ,"NP" ,34 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"NO" ,"307001" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"NO" ,"307001" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"NO" ,"307001" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-JOHANSEN" ,"307000" ,"NP" ,"NO" ,"307001" ,"NP" ,34 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"Registered Voters" ,"" ,"NP" ,575 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"YES" ,"306902" ,"NP" ,158 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"YES" ,"306902" ,"NP" ,7 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"YES" ,"306902" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"YES" ,"306902" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"YES" ,"306902" ,"NP" ,167 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"NO" ,"306901" ,"NP" ,27 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"NO" ,"306901" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"NO" ,"306901" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"NO" ,"306901" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"JUVENILECOURT-ANDERSON" ,"306900" ,"NP" ,"NO" ,"306901" ,"NP" ,28 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,575 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ," MIKE MILES" ,"305002" ,"NP" ,39 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ," MIKE MILES" ,"305002" ,"NP" ,5 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ," MIKE MILES" ,"305002" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ," MIKE MILES" ,"305002" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ," MIKE MILES" ,"305002" ,"NP" ,45 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"MARK A. HUNTSMAN" ,"305001" ,"NP" ,142 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"MARK A. HUNTSMAN" ,"305001" ,"NP" ,3 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"MARK A. HUNTSMAN" ,"305001" ,"NP" ,0 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"MARK A. HUNTSMAN" ,"305001" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"STATE SCHOOL BOARD D14" ,"305000" ,"NP" ,"MARK A. HUNTSMAN" ,"305001" ,"NP" ,146 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"8" ,10 ,"10.22,10.23" ,"SCHOOL BOARD D5" ,"080450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
