"20" ,10 ,"FAIRVIEW MUNICIPAL" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,47 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,58 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,29 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,12 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,7 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,304 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,352 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,3 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,2 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,25 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,30 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"300404" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"300404" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"300404" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"300404" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"300404" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,544 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,7 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,4 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,56 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,67 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUSS" ,"300452" ,"LIB" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUSS" ,"300452" ,"LIB" ,2 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUSS" ,"300452" ,"LIB" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUSS" ,"300452" ,"LIB" ,16 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUSS" ,"300452" ,"LIB" ,19 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,32 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,12 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,7 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,303 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,354 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"300454" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"300454" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"300454" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"300454" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"300454" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,544 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,32 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,12 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,7 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,335 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,386 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,6 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,6 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,42 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,54 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"301053" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"301053" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"301053" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"301053" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"UTAH STATE SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"301053" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,544 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"SPENCER J. COX" ,"304151" ,"REP" ,34 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"SPENCER J. COX" ,"304151" ,"REP" ,16 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"SPENCER J. COX" ,"304151" ,"REP" ,7 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"SPENCER J. COX" ,"304151" ,"REP" ,370 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"SPENCER J. COX" ,"304151" ,"REP" ,427 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Write-in 30" ,"304152" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Write-in 30" ,"304152" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Write-in 30" ,"304152" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Write-in 30" ,"304152" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"STATE REP D58" ,"304150" ,"NP" ,"Write-in 30" ,"304152" ,"NP" ,2 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,544 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"STEVE FRISCHKNECHT" ,"200001" ,"REP" ,37 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"STEVE FRISCHKNECHT" ,"200001" ,"REP" ,17 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"STEVE FRISCHKNECHT" ,"200001" ,"REP" ,7 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"STEVE FRISCHKNECHT" ,"200001" ,"REP" ,375 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"STEVE FRISCHKNECHT" ,"200001" ,"REP" ,436 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Write-in 20" ,"200002" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Write-in 20" ,"200002" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Write-in 20" ,"200002" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Write-in 20" ,"200002" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"COUNTY COMM A" ,"200000" ,"NP" ,"Write-in 20" ,"200002" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Registered Voters" ,"" ,"NP" ,544 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"KATHY FRANDSEN" ,"200151" ,"NP" ,29 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"KATHY FRANDSEN" ,"200151" ,"NP" ,14 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"KATHY FRANDSEN" ,"200151" ,"NP" ,4 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"KATHY FRANDSEN" ,"200151" ,"NP" ,330 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"KATHY FRANDSEN" ,"200151" ,"NP" ,377 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Write-in 20" ,"200152" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Write-in 20" ,"200152" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Write-in 20" ,"200152" ,"NP" ,0 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Write-in 20" ,"200152" ,"NP" ,2 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"SCHOOL BOARD SSSD2" ,"200150" ,"NP" ,"Write-in 20" ,"200152" ,"NP" ,2 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"20" ,250 ,"CENTERFIELD MUNICIPAL" ,"DISTRICT COURT -BAGLEY" ,"306500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
