"2" ,10 ,"Beaver Dam/Collinston" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,752 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,40 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,25 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,6 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,71 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,293 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,109 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,18 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,420 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,21 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,10 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,3 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,34 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,752 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,44 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,21 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,5 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,70 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS " ,"300452" ,"LIB" ,23 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS " ,"300452" ,"LIB" ,4 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS " ,"300452" ,"LIB" ,4 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS " ,"300452" ,"LIB" ,31 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,289 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,118 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,18 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,425 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"WARREN ROGERS" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"WARREN ROGERS" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"WARREN ROGERS" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"WARREN ROGERS" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Registered Voters" ,"" ,"NP" ,752 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"LEE B PERRY" ,"302702" ,"REP" ,330 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"LEE B PERRY" ,"302702" ,"REP" ,123 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"LEE B PERRY" ,"302702" ,"REP" ,24 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"LEE B PERRY" ,"302702" ,"REP" ,477 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"HEIDI BITTON" ,"302701" ,"DEM" ,32 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"HEIDI BITTON" ,"302701" ,"DEM" ,19 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"HEIDI BITTON" ,"302701" ,"DEM" ,3 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"HEIDI BITTON" ,"302701" ,"DEM" ,54 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Write-in 30" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Write-in 30" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE HOUSE OF REPRESENTATIVES29" ,"302700" ,"NP" ,"Write-in 30" ,"" ,"NP" ,2 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,752 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"D. ALAN SHAKESPEAR" ,"305052" ,"NP" ,164 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"D. ALAN SHAKESPEAR" ,"305052" ,"NP" ,66 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"D. ALAN SHAKESPEAR" ,"305052" ,"NP" ,12 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"D. ALAN SHAKESPEAR" ,"305052" ,"NP" ,242 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"TAMI W. PYFER" ,"305051" ,"NP" ,127 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"TAMI W. PYFER" ,"305051" ,"NP" ,53 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"TAMI W. PYFER" ,"305051" ,"NP" ,10 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"TAMI W. PYFER" ,"305051" ,"NP" ,190 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,2 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,3 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"UTAH STATE SCHOOL BOARD OF EDUCATION" ,"305050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,5 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Registered Voters" ,"" ,"NP" ,752 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"STAN SUMMERS" ,"20001" ,"REP" ,338 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"STAN SUMMERS" ,"20001" ,"REP" ,130 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"STAN SUMMERS" ,"20001" ,"REP" ,24 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"STAN SUMMERS" ,"20001" ,"REP" ,492 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Write-in 20" ,"" ,"NP" ,2 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Write-in 20" ,"" ,"NP" ,2 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Write-in 20" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"BOX ELDER COUNTY COMMISSION SEAT C" ,"20000" ,"NP" ,"Write-in 20" ,"" ,"NP" ,5 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"Registered Voters" ,"" ,"NP" ,752 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"YES" ,"305552" ,"NP" ,278 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"YES" ,"305552" ,"NP" ,104 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"YES" ,"305552" ,"NP" ,20 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"YES" ,"305552" ,"NP" ,402 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"NO" ,"305551" ,"NP" ,42 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"NO" ,"305551" ,"NP" ,26 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"NO" ,"305551" ,"NP" ,7 ,
"2" ,355 ,"Perry 04" ,"Judge KEVIN K. ALLEN" ,"305550" ,"NP" ,"NO" ,"305551" ,"NP" ,75 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"Registered Voters" ,"" ,"NP" ,752 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"YES" ,"305502" ,"NP" ,282 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"YES" ,"305502" ,"NP" ,103 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"YES" ,"305502" ,"NP" ,19 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"YES" ,"305502" ,"NP" ,404 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"NO" ,"305501" ,"NP" ,38 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"NO" ,"305501" ,"NP" ,26 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"NO" ,"305501" ,"NP" ,7 ,
"2" ,355 ,"Perry 04" ,"Judge JEFFREY R. BURBANK" ,"305500" ,"NP" ,"NO" ,"305501" ,"NP" ,71 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"Registered Voters" ,"" ,"NP" ,752 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,168 ,
"2" ,355 ,"Perry 04" ,"Constitutional Amendment A" ,"306650" ,"NP" ,"FOR" ,"306652" ,"NP" ,69 ,
