"9" ,10 ,"Antimony" ,"Race Statistics" ,"" ,"NP" ,"Number of Precincts" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Registered Voters" ,"" ,"NP" ,371 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,19 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,0 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,0 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,3 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"PETER S COOKE" ,"300304" ,"DEM" ,22 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,0 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,1 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,0 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,0 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"KEN LARSEN" ,"300302" ,"LIB" ,1 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,3 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,1 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,0 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,0 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"KIRK D PEARSON" ,"300303" ,"CON" ,4 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,206 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,15 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,2 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,17 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"GARY R. HERBERT" ,"300301" ,"REP" ,240 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"GOVERNOR " ,"300300" ,"NP" ,"Write-in 50" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Registered Voters" ,"" ,"NP" ,371 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,25 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,1 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,0 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,2 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"DEE W. SMITH" ,"300352" ,"DEM" ,28 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,194 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,15 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,2 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,17 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"JOHN SWALLOW" ,"300353" ,"REP" ,228 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,4 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,1 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,0 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,1 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"W. ANDREW McCULLOUGH" ,"300351" ,"LIB" ,6 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"ATTORNEY GENERAL" ,"300350" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Registered Voters" ,"" ,"NP" ,371 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,28 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,1 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,0 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,5 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"MARK SAGE" ,"300403" ,"DEM" ,34 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,185 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,13 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,2 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,15 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"JOHN DOUGALL" ,"300401" ,"REP" ,215 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,8 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,3 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,0 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,0 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"RICHARD PROCTOR" ,"300402" ,"CON" ,11 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE AUDITOR" ,"300400" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Registered Voters" ,"" ,"NP" ,371 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,28 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,1 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,0 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,4 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"CHRISTOPHER STOUT" ,"300453" ,"DEM" ,33 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS II" ,"300452" ,"LIB" ,7 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS II" ,"300452" ,"LIB" ,2 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS II" ,"300452" ,"LIB" ,0 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS II" ,"300452" ,"LIB" ,1 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"VINCENT C. MARCUS II" ,"300452" ,"LIB" ,10 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,186 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,14 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,2 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,15 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"RICHARD K. ELLIS" ,"300451" ,"REP" ,217 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"STATE TREASURER" ,"300450" ,"NP" ,"Write-in 40" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Registered Voters" ,"" ,"NP" ,371 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,199 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,16 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,2 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,18 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"RALPH OKERLUND" ,"301052" ,"REP" ,235 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,21 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,0 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,2 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"TRESTIN MEACHAM" ,"301051" ,"CON" ,24 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"UTAH SENATE D24" ,"301050" ,"NP" ,"Write-in 30" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Number of Precincts for Race" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Number of Precincts Reporting" ,"" ,"NP" ,1 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Registered Voters" ,"" ,"NP" ,0 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"Registered Voters" ,"" ,"NP" ,371 ,
"9" ,100 ,"Tropic" ,"UTAH STATE HOUSE OF REPRESENTATIVES" ,"304900" ,"NP" ,"MICHAEL NOEL" ,"304902" ,"REP" ,188 ,
